DATAFLOW,REF_AREA,COMMODITY,TRANSACTION,UNIT,TIME_PERIOD,OBS_VALUE,ESTIMATE,FOOTNOTES,UNIT_MULT,Commodity name,Transaction name,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B10_08,HSO,2017,-94482.09268,N,,0, Total energy, Transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B10_08,HSO,2018,-109696.7854,N,,0, Total energy, Transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B10_08,HSO,2019,-111296.835,N,,0, Total energy, Transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B10_08,HSO,2020,-109296.8063,N,,0, Total energy, Transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,1990,-343.63816,Y,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,1991,-368.34028,Y,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,1992,-368.34028,Y,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,1993,-385.8424,Y,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,1994,-385.8424,Y,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,1995,-534.51908,Y,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,1996,-532.92756,Y,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,1997,-628.43816,Y,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,1998,-692.53604,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,1999,-519.8212,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2000,-496.4212,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2001,-489.2212,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2002,-489.2212,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2003,-510.32332,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2004,-450.61696,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2005,-503.12332,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2006,-418.4,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2007,-302.1,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2008,-300.8,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2009,-257.8,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2010,-297.2,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2011,-417.48,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2012,-361.6,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2013,-357.64,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2014,-3212.60755,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2015,-3575.02225,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2016,-5763.4717,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2017,-14608.88528,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2018,-28491.08288,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2019,-28858.9849,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_088,HSO,2020,-25795.56862,N,,0, Total energy," Electricity, Heat and CHP plants",
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,1990,-343.63816,Y,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,1991,-368.34028,Y,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,1992,-368.34028,Y,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,1993,-385.8424,Y,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,1994,-385.8424,Y,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,1995,-534.51908,Y,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,1996,-532.92756,Y,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,1997,-628.43816,Y,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,1998,-692.53604,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,1999,-519.8212,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2000,-496.4212,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2001,-489.2212,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2002,-489.2212,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2003,-510.32332,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2004,-450.61696,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2005,-503.12332,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2006,-418.4,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2007,-302.1,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2008,-300.8,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2009,-257.8,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2010,-297.2,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2011,-417.48,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2012,-361.6,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2013,-357.64,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2014,-3212.60755,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2015,-3575.02225,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2016,-5763.4717,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2017,-14608.88528,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2018,-28491.08288,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2019,-28858.9849,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B11_08811,HSO,2020,-25795.56862,N,,0, Total energy, Transformation in electricity plants - main activity producers,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B14_081,HSO,1990,150.6258,Y,,0, Total energy, Transformation in coke ovens,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B14_081,HSO,1991,115.43004,Y,,0, Total energy, Transformation in coke ovens,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B14_081,HSO,1992,115.43004,Y,,0, Total energy, Transformation in coke ovens,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B14_081,HSO,1993,66.0258,Y,,0, Total energy, Transformation in coke ovens,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B14_081,HSO,1994,66.0258,Y,,0, Total energy, Transformation in coke ovens,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,1990,-956.8,Y,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,1991,-395.9,Y,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,1992,-517.3,Y,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,1993,-851.5,Y,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,1994,-1110.9,Y,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,1995,-29.9,Y,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,1996,-877.9,Y,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,1997,-1097,Y,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,1998,-1407.7,Y,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,1999,-361,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2000,-62.9,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2001,-710.7,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2002,-891.5,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2003,-789.7,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2004,-909.7,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2005,-750.1,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2006,-635.9,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2007,-812.6,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2008,-827.5,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2009,-1002,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2010,-1102.7,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2011,-1005.7,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2012,-1162.2,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2013,-1144.3,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2014,-1255,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2015,-373.2,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2016,-3082.0274,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2017,-1993.5159,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2018,-1790.488,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2019,-1489.6156,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B20_086,HSO,2020,-1012.8442,N,,0, Total energy, Transformation in oil refineries,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,1990,-43695,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,1991,-44704.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,1992,-45668.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,1993,-46714.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,1994,-47794,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,1995,-48969.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,1996,-49818,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,1997,-50536,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,1998,-51400,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,1999,-53092,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2000,-55056,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2001,-56332.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2002,-57392,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2003,-58458.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2004,-59524.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2005,-60640.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2006,-61774,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2007,-62956.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2008,-64181.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2009,-65486,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2010,-66884,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2011,-68358,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2012,-69913.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2013,-71537,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2014,-73146,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2015,-74756.5,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2016,-76328,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2017,-77879.6915,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2018,-79415.2145,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2019,-80948.2345,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B21_089,HSO,2020,-82488.3935,N,,0, Total energy, Other transformation,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,1990,0,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,1991,0,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,1992,0,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,1993,-972,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,1994,-972,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,1995,-1764.7,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,1996,-1494.3,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,1997,-1801.5,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,1998,-1930.3,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,1999,-1279,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2000,-954.3,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2001,-1364.7,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2002,-1496.1,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2003,-1492.5,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2004,-1609.5,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2005,-1546.5,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2006,-1462.8,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2007,-1298.7,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2008,-1366.2,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2009,-1429.2,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2010,-1529.1,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2011,-1629.72,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2012,-1680.3,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2013,-1745.46,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2014,-1882.8,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2015,-595.44,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2016,-1987.1748,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2017,-2191.6359,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2018,-2110.671,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2019,-2173.941,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B22_09,HSO,2020,-2008.1664,N,,0, Total energy, Energy industries own use,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,1990,-932.4,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,1991,-1216.8,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,1992,-907.2,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,1993,-3207.6,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,1994,-3175.2,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,1995,-806.4,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,1996,-496.8,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,1997,-590.4,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,1998,-612,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,1999,-810,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2000,-896.4,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2001,-997.2,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2002,-1101.6,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2003,-1224,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2004,-1306.8,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2005,-1724.4,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2006,-2156.4,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2007,-4309.2,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2008,-7657.2,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2009,-6487.2,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2010,-6652.8,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2011,-9828,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2012,-3402,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2013,-4100.4,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2014,-7783.2,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2015,-5757.84,N,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2016,-6850.8,Y,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2017,-5783.922,Y,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2018,-6789.096,Y,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2019,-5709.924,Y,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B23_101,HSO,2020,-7442.946,Y,,0, Total energy, Losses,
UNSD:DF_UNData_EnergyBalance(1.0),894,B09_TE,B24_NA,HSO,1990,176125.572,N,,0, Total energy, Final consumption,
